id_cliente;cluster;nombre_segmento;recencia;frecuencia;monto
4394;1;En Riesgo / Inactivos;15;15;538.145
4395;0;Leales / Frecuentes;116;5;123.4
4396;2;Campeones / VIP;22;8;309.59999999999997
4397;3;Nuevos / Esporádicos;633;1;21.9
4398;0;Leales / Frecuentes;168;6;119.7
4399;2;Campeones / VIP;21;10;288.3
4400;1;En Riesgo / Inactivos;53;21;740.91
4401;2;Campeones / VIP;62;12;481.0
4402;0;Leales / Frecuentes;199;5;434.0
4403;0;Leales / Frecuentes;238;3;99.19999999999999
4404;0;Leales / Frecuentes;144;4;89.3
4405;0;Leales / Frecuentes;96;7;261.7
4406;3;Nuevos / Esporádicos;303;4;130.3
4407;0;Leales / Frecuentes;83;6;154.55
4408;2;Campeones / VIP;5;10;363.9
4409;0;Leales / Frecuentes;9;6;167.2
4410;1;En Riesgo / Inactivos;39;17;1204.3
4411;0;Leales / Frecuentes;84;4;131.4
4412;0;Leales / Frecuentes;61;6;293.8
4413;0;Leales / Frecuentes;81;4;358.5
4414;2;Campeones / VIP;62;8;483.0
4415;2;Campeones / VIP;3;14;348.19599999999997
4416;2;Campeones / VIP;237;7;368.1
4417;0;Leales / Frecuentes;33;3;193.39999999999998
4418;0;Leales / Frecuentes;110;5;90.2
4419;2;Campeones / VIP;46;9;226.6
4420;0;Leales / Frecuentes;104;6;121.6
4421;0;Leales / Frecuentes;118;6;211.5
4422;0;Leales / Frecuentes;173;2;59.599999999999994
4423;0;Leales / Frecuentes;30;4;85.7
4424;2;Campeones / VIP;105;9;366.0
4425;0;Leales / Frecuentes;39;7;104.8
4426;3;Nuevos / Esporádicos;632;1;127.6
4427;0;Leales / Frecuentes;56;6;249.3
4428;1;En Riesgo / Inactivos;100;15;635.3
4429;2;Campeones / VIP;2;11;319.1
4430;2;Campeones / VIP;13;11;445.91
4431;0;Leales / Frecuentes;110;3;217.9
4432;2;Campeones / VIP;13;13;444.3
4433;0;Leales / Frecuentes;133;7;174.7
4434;0;Leales / Frecuentes;187;5;83.1
4435;2;Campeones / VIP;78;11;248.4
4436;2;Campeones / VIP;56;8;387.59999999999997
4437;2;Campeones / VIP;26;9;313.5
4438;0;Leales / Frecuentes;129;3;68.8
4439;0;Leales / Frecuentes;130;7;193.85
4440;1;En Riesgo / Inactivos;28;9;742.1
4441;3;Nuevos / Esporádicos;433;3;51.6
4442;3;Nuevos / Esporádicos;416;3;40.800000000000004
4443;2;Campeones / VIP;117;5;444.43600000000004
4444;3;Nuevos / Esporádicos;373;4;405.0
4445;3;Nuevos / Esporádicos;324;3;17.2
4446;1;En Riesgo / Inactivos;55;17;841.5999999999999
4447;0;Leales / Frecuentes;251;7;167.1
4448;0;Leales / Frecuentes;177;5;134.9
4449;2;Campeones / VIP;0;9;337.42199999999997
4450;2;Campeones / VIP;264;9;367.996
4451;0;Leales / Frecuentes;165;4;235.5
4452;0;Leales / Frecuentes;201;8;233.3
4453;2;Campeones / VIP;50;7;351.96
4454;0;Leales / Frecuentes;164;4;82.9
4455;3;Nuevos / Esporádicos;417;4;32.6
4456;0;Leales / Frecuentes;274;5;101.19999999999999
4457;0;Leales / Frecuentes;261;7;190.9
4458;2;Campeones / VIP;150;7;421.42
4459;2;Campeones / VIP;180;6;470.9
4460;2;Campeones / VIP;96;9;250.7
4461;0;Leales / Frecuentes;181;4;89.80000000000001
4462;0;Leales / Frecuentes;19;4;88.0
4463;0;Leales / Frecuentes;90;5;53.7
4464;2;Campeones / VIP;84;9;684.0
4465;2;Campeones / VIP;55;7;333.5
4466;0;Leales / Frecuentes;4;2;96.2
4467;0;Leales / Frecuentes;94;7;236.8
4468;0;Leales / Frecuentes;168;5;278.2
4469;2;Campeones / VIP;1;8;265.5
4470;0;Leales / Frecuentes;37;7;196.21
4471;0;Leales / Frecuentes;68;6;121.39999999999999
4472;2;Campeones / VIP;0;11;582.963
4473;0;Leales / Frecuentes;60;5;137.9
4474;0;Leales / Frecuentes;56;4;145.0
4475;2;Campeones / VIP;78;9;355.92
4476;0;Leales / Frecuentes;97;5;216.29999999999998
4477;0;Leales / Frecuentes;162;4;113.39999999999999
4478;0;Leales / Frecuentes;37;4;159.5
4479;0;Leales / Frecuentes;276;3;104.39999999999999
4480;1;En Riesgo / Inactivos;37;8;753.9
4481;3;Nuevos / Esporádicos;324;2;17.6
4482;0;Leales / Frecuentes;169;8;175.3
4483;0;Leales / Frecuentes;70;6;137.1
4484;0;Leales / Frecuentes;128;3;138.60000000000002
4485;2;Campeones / VIP;109;7;442.3
4486;0;Leales / Frecuentes;18;5;325.48
4487;1;En Riesgo / Inactivos;68;19;426.39
4488;2;Campeones / VIP;3;7;302.4
4489;3;Nuevos / Esporádicos;319;3;72.19999999999999
4490;3;Nuevos / Esporádicos;631;1;32.7
4491;0;Leales / Frecuentes;0;4;113.4
4492;0;Leales / Frecuentes;57;7;158.6
4493;2;Campeones / VIP;11;7;289.5
4494;2;Campeones / VIP;70;10;249.7
4495;2;Campeones / VIP;37;9;389.95000000000005
4496;1;En Riesgo / Inactivos;46;18;782.9
4497;3;Nuevos / Esporádicos;325;4;209.5
4498;0;Leales / Frecuentes;124;7;220.5
4499;3;Nuevos / Esporádicos;631;1;85.6
4500;0;Leales / Frecuentes;237;5;119.8
4501;0;Leales / Frecuentes;267;2;145.7
4502;0;Leales / Frecuentes;114;4;115.2
4503;3;Nuevos / Esporádicos;373;2;304.20000000000005
4504;3;Nuevos / Esporádicos;279;3;44.9
4505;0;Leales / Frecuentes;260;6;59.400000000000006
4506;2;Campeones / VIP;40;10;427.64
4507;0;Leales / Frecuentes;170;3;456.6
4508;2;Campeones / VIP;224;9;382.8
4509;3;Nuevos / Esporádicos;630;1;98.5
4510;0;Leales / Frecuentes;228;3;67.4
4511;0;Leales / Frecuentes;287;5;157.9
4512;1;En Riesgo / Inactivos;6;10;854.3
4513;0;Leales / Frecuentes;256;4;130.6
4514;1;En Riesgo / Inactivos;2;13;544.3199999999999
4515;2;Campeones / VIP;54;10;181.5
4516;2;Campeones / VIP;32;9;442.29999999999995
4517;3;Nuevos / Esporádicos;305;3;61.9
4518;2;Campeones / VIP;154;8;400.4
4519;2;Campeones / VIP;161;10;457.3
4520;2;Campeones / VIP;136;9;231.12
4521;3;Nuevos / Esporádicos;449;2;74.19999999999999
4522;0;Leales / Frecuentes;59;5;140.39999999999998
4523;2;Campeones / VIP;115;11;187.57
4524;2;Campeones / VIP;97;13;263.855
4525;2;Campeones / VIP;119;12;450.61
4526;0;Leales / Frecuentes;121;6;110.3
4527;0;Leales / Frecuentes;161;5;144.89999999999998
4528;0;Leales / Frecuentes;23;5;336.5
4529;0;Leales / Frecuentes;14;5;79.61
4530;0;Leales / Frecuentes;206;5;290.59999999999997
4531;0;Leales / Frecuentes;5;7;148.7
4532;2;Campeones / VIP;0;10;363.7
4533;0;Leales / Frecuentes;245;3;75.6
4534;0;Leales / Frecuentes;259;6;134.0
4535;0;Leales / Frecuentes;22;4;153.5
4536;0;Leales / Frecuentes;7;4;165.7
4537;0;Leales / Frecuentes;55;6;145.60000000000002
4538;0;Leales / Frecuentes;181;4;213.1
4539;3;Nuevos / Esporádicos;336;2;146.39999999999998
4540;2;Campeones / VIP;44;12;436.79999999999995
4541;3;Nuevos / Esporádicos;371;3;105.6
4542;2;Campeones / VIP;30;10;543.3000000000001
4543;2;Campeones / VIP;47;9;278.40999999999997
4544;3;Nuevos / Esporádicos;580;2;41.0
4545;0;Leales / Frecuentes;86;6;164.6
4546;0;Leales / Frecuentes;99;6;179.1
4547;2;Campeones / VIP;17;7;295.9
4548;0;Leales / Frecuentes;158;6;248.1
4549;0;Leales / Frecuentes;19;2;82.1
4550;0;Leales / Frecuentes;49;5;124.9
4551;2;Campeones / VIP;7;11;417.0
4552;1;En Riesgo / Inactivos;155;15;713.165
4553;1;En Riesgo / Inactivos;4;17;744.26
4554;2;Campeones / VIP;8;12;339.1
4555;2;Campeones / VIP;63;13;480.5
4556;2;Campeones / VIP;52;9;364.11
4557;0;Leales / Frecuentes;13;8;141.53
4558;1;En Riesgo / Inactivos;9;14;686.76
4559;0;Leales / Frecuentes;19;5;349.2
4560;0;Leales / Frecuentes;18;6;291.4
4561;0;Leales / Frecuentes;191;4;110.91
4562;2;Campeones / VIP;5;10;358.67199999999997
4563;2;Campeones / VIP;18;10;337.7
4564;0;Leales / Frecuentes;97;3;183.0
4565;0;Leales / Frecuentes;70;7;187.1
4566;0;Leales / Frecuentes;103;6;253.0
4567;0;Leales / Frecuentes;80;4;195.46
4568;1;En Riesgo / Inactivos;0;14;484.59999999999997
4569;0;Leales / Frecuentes;14;6;233.7
4570;2;Campeones / VIP;12;13;332.28000000000003
4571;0;Leales / Frecuentes;244;4;507.29999999999995
4572;2;Campeones / VIP;169;8;307.0
4573;0;Leales / Frecuentes;95;4;410.09999999999997
4574;0;Leales / Frecuentes;101;4;60.4
4575;2;Campeones / VIP;260;8;357.9
4576;2;Campeones / VIP;27;12;431.09999999999997
4577;2;Campeones / VIP;41;13;420.84000000000003
4578;2;Campeones / VIP;134;6;395.4
4579;0;Leales / Frecuentes;29;5;128.2
4580;3;Nuevos / Esporádicos;509;2;21.5
4581;0;Leales / Frecuentes;11;4;228.4
4582;2;Campeones / VIP;133;10;322.5
4583;0;Leales / Frecuentes;199;4;168.3
4584;0;Leales / Frecuentes;35;7;214.6
4585;0;Leales / Frecuentes;238;3;47.48
4586;2;Campeones / VIP;36;9;316.33
4587;0;Leales / Frecuentes;151;7;134.79999999999998
4588;2;Campeones / VIP;26;10;230.79999999999998
4589;0;Leales / Frecuentes;146;3;270.724
4590;0;Leales / Frecuentes;110;7;258.456
4591;0;Leales / Frecuentes;2;4;73.7
4592;0;Leales / Frecuentes;108;5;93.4
4593;1;En Riesgo / Inactivos;53;15;767.6999999999999
4594;2;Campeones / VIP;40;8;268.9
4595;0;Leales / Frecuentes;94;7;178.3
4596;2;Campeones / VIP;120;8;425.3
4597;0;Leales / Frecuentes;80;7;175.10999999999999
4598;2;Campeones / VIP;27;7;315.20000000000005
4599;2;Campeones / VIP;125;13;372.29999999999995
4600;2;Campeones / VIP;30;9;416.0
4601;1;En Riesgo / Inactivos;73;14;702.5
4602;0;Leales / Frecuentes;163;2;142.5
4603;3;Nuevos / Esporádicos;321;5;167.2
4604;2;Campeones / VIP;109;7;332.9
4605;0;Leales / Frecuentes;185;3;71.8
4606;0;Leales / Frecuentes;250;4;256.5
4607;2;Campeones / VIP;52;7;308.40000000000003
4608;3;Nuevos / Esporádicos;324;4;99.0
4609;2;Campeones / VIP;220;11;373.5
4610;0;Leales / Frecuentes;103;6;158.14000000000001
4611;2;Campeones / VIP;54;9;207.3
4612;0;Leales / Frecuentes;88;6;222.5
4613;0;Leales / Frecuentes;159;4;49.614999999999995
4614;3;Nuevos / Esporádicos;628;1;39.7
4615;0;Leales / Frecuentes;107;6;329.6
4616;3;Nuevos / Esporádicos;563;2;47.599999999999994
4617;3;Nuevos / Esporádicos;391;3;69.3
4618;2;Campeones / VIP;69;10;284.9
4619;0;Leales / Frecuentes;230;3;176.39999999999998
4620;2;Campeones / VIP;101;9;212.0
4621;0;Leales / Frecuentes;99;4;123.7
4622;3;Nuevos / Esporádicos;628;1;61.4
4623;1;En Riesgo / Inactivos;59;10;715.43
4624;0;Leales / Frecuentes;122;3;55.9
4625;0;Leales / Frecuentes;226;4;226.2
4626;1;En Riesgo / Inactivos;26;14;775.8
4627;0;Leales / Frecuentes;108;2;118.6
4628;2;Campeones / VIP;44;9;204.6
4629;2;Campeones / VIP;15;5;500.68
4630;2;Campeones / VIP;21;5;583.9
4631;0;Leales / Frecuentes;3;4;107.5
4632;0;Leales / Frecuentes;98;2;130.7
4633;2;Campeones / VIP;24;14;265.4
4634;1;En Riesgo / Inactivos;44;14;502.0
4635;0;Leales / Frecuentes;27;6;87.5
4636;2;Campeones / VIP;2;7;290.952
4637;3;Nuevos / Esporádicos;359;5;162.29999999999998
4638;0;Leales / Frecuentes;17;2;174.6
4639;3;Nuevos / Esporádicos;627;1;6.2
4640;0;Leales / Frecuentes;33;6;299.2
4641;2;Campeones / VIP;25;11;259.01
4642;1;En Riesgo / Inactivos;2;18;639.5
4643;2;Campeones / VIP;40;6;448.5
4644;2;Campeones / VIP;92;11;391.4
4645;0;Leales / Frecuentes;41;4;92.4
4646;0;Leales / Frecuentes;63;4;111.964
4647;0;Leales / Frecuentes;157;7;272.4
4648;0;Leales / Frecuentes;50;4;111.0
4649;1;En Riesgo / Inactivos;112;5;989.4000000000001
4650;0;Leales / Frecuentes;51;5;277.9
4651;0;Leales / Frecuentes;30;7;128.5
4652;0;Leales / Frecuentes;177;4;162.7
4653;0;Leales / Frecuentes;44;4;55.1
4654;2;Campeones / VIP;23;9;395.41
4655;2;Campeones / VIP;2;12;450.4
4656;0;Leales / Frecuentes;45;8;175.5
4657;0;Leales / Frecuentes;150;6;287.3
4658;2;Campeones / VIP;9;11;208.4
4659;0;Leales / Frecuentes;63;8;114.4
4660;1;En Riesgo / Inactivos;8;16;876.1600000000001
4661;2;Campeones / VIP;3;6;411.1
4662;0;Leales / Frecuentes;42;2;75.8
4663;0;Leales / Frecuentes;135;5;161.7
4664;0;Leales / Frecuentes;212;4;170.2
4665;0;Leales / Frecuentes;37;4;80.80000000000001
4666;0;Leales / Frecuentes;144;7;156.6
4667;2;Campeones / VIP;153;12;470.26
4668;0;Leales / Frecuentes;159;7;286.2
4669;0;Leales / Frecuentes;21;5;357.79999999999995
4670;2;Campeones / VIP;15;10;638.4
4671;1;En Riesgo / Inactivos;5;20;1059.352
4672;3;Nuevos / Esporádicos;497;3;63.7
4673;2;Campeones / VIP;23;7;442.41999999999996
4674;3;Nuevos / Esporádicos;489;2;89.5
4675;1;En Riesgo / Inactivos;41;19;460.90000000000003
4676;0;Leales / Frecuentes;178;7;240.4
4677;0;Leales / Frecuentes;60;5;232.0
4678;0;Leales / Frecuentes;89;6;185.79999999999998
4679;0;Leales / Frecuentes;114;6;126.8
4680;3;Nuevos / Esporádicos;627;1;9.9
4681;3;Nuevos / Esporádicos;626;1;8.9
4682;0;Leales / Frecuentes;32;7;197.415
4683;0;Leales / Frecuentes;137;7;255.61
4684;0;Leales / Frecuentes;52;6;126.2
4685;2;Campeones / VIP;7;9;229.5
4686;0;Leales / Frecuentes;274;8;264.1
4687;2;Campeones / VIP;53;10;311.3
4688;0;Leales / Frecuentes;250;3;125.9
4689;2;Campeones / VIP;0;9;436.6
4690;0;Leales / Frecuentes;172;8;228.5
4691;0;Leales / Frecuentes;68;7;132.31
4692;2;Campeones / VIP;151;7;549.715
4693;1;En Riesgo / Inactivos;1;24;1183.82
4694;0;Leales / Frecuentes;127;3;100.19999999999999
4695;0;Leales / Frecuentes;19;7;230.7
4696;1;En Riesgo / Inactivos;0;14;646.92
4697;2;Campeones / VIP;99;10;313.32
4698;0;Leales / Frecuentes;26;5;122.92
4699;0;Leales / Frecuentes;24;7;229.1
4700;0;Leales / Frecuentes;267;7;153.1
4701;0;Leales / Frecuentes;10;6;98.81
4702;2;Campeones / VIP;88;8;425.0
4703;2;Campeones / VIP;33;11;361.59999999999997
4704;3;Nuevos / Esporádicos;626;1;74.69999999999999
4705;0;Leales / Frecuentes;34;7;202.0
4706;3;Nuevos / Esporádicos;389;5;112.6
4707;3;Nuevos / Esporádicos;314;5;94.3
4708;0;Leales / Frecuentes;259;3;88.5
4709;0;Leales / Frecuentes;57;5;48.5
4710;0;Leales / Frecuentes;60;5;130.4
4711;0;Leales / Frecuentes;7;4;223.2
4712;2;Campeones / VIP;2;11;411.178
4713;0;Leales / Frecuentes;57;5;114.19999999999999
4714;2;Campeones / VIP;10;9;435.59999999999997
4715;0;Leales / Frecuentes;15;5;241.0
4716;2;Campeones / VIP;79;11;395.0
4717;0;Leales / Frecuentes;97;7;139.03199999999998
4718;2;Campeones / VIP;10;13;443.70000000000005
4719;2;Campeones / VIP;163;3;834.8000000000001
4720;0;Leales / Frecuentes;170;2;23.9
4721;0;Leales / Frecuentes;35;3;76.4
4722;1;En Riesgo / Inactivos;39;23;911.3
4723;3;Nuevos / Esporádicos;626;1;42.4
4724;0;Leales / Frecuentes;19;4;89.8
4725;3;Nuevos / Esporádicos;378;4;353.0
4726;0;Leales / Frecuentes;194;8;209.6
4727;0;Leales / Frecuentes;32;2;30.799999999999997
4728;0;Leales / Frecuentes;91;3;37.644
4729;1;En Riesgo / Inactivos;16;12;654.9
4730;0;Leales / Frecuentes;119;8;200.8
4731;0;Leales / Frecuentes;113;6;260.6
4732;2;Campeones / VIP;68;7;388.40000000000003
4733;0;Leales / Frecuentes;234;3;142.7
4734;0;Leales / Frecuentes;51;4;203.1
4735;1;En Riesgo / Inactivos;97;18;762.42
4736;2;Campeones / VIP;28;6;396.4
4737;1;En Riesgo / Inactivos;46;11;639.2
4738;3;Nuevos / Esporádicos;379;3;457.9
4739;2;Campeones / VIP;18;11;321.7
4740;3;Nuevos / Esporádicos;471;2;62.7
4741;0;Leales / Frecuentes;10;6;92.9
4742;1;En Riesgo / Inactivos;159;12;615.9
4743;2;Campeones / VIP;12;8;221.9
4744;0;Leales / Frecuentes;43;7;124.53999999999999
4745;2;Campeones / VIP;1;10;254.5
4746;2;Campeones / VIP;59;12;300.09999999999997
4747;2;Campeones / VIP;59;11;314.71
4748;2;Campeones / VIP;11;8;377.2
4749;2;Campeones / VIP;3;8;354.79999999999995
4750;0;Leales / Frecuentes;29;6;187.4
4751;2;Campeones / VIP;29;9;266.6
4752;0;Leales / Frecuentes;78;3;45.8
4753;1;En Riesgo / Inactivos;66;13;620.0
4754;0;Leales / Frecuentes;130;5;261.14
4755;0;Leales / Frecuentes;187;5;153.6
4756;2;Campeones / VIP;99;8;349.8
4757;3;Nuevos / Esporádicos;348;4;518.9000000000001
4758;0;Leales / Frecuentes;175;6;181.29999999999998
4759;3;Nuevos / Esporádicos;367;4;120.0
4760;0;Leales / Frecuentes;206;3;35.1
4761;2;Campeones / VIP;35;8;505.29999999999995
4762;2;Campeones / VIP;61;7;365.99
4763;1;En Riesgo / Inactivos;44;8;821.5
4764;2;Campeones / VIP;21;10;480.85
4765;3;Nuevos / Esporádicos;410;2;53.8
4766;2;Campeones / VIP;79;9;570.4
4767;1;En Riesgo / Inactivos;39;17;549.52
4768;0;Leales / Frecuentes;138;5;119.15
4769;3;Nuevos / Esporádicos;378;4;169.0
4770;0;Leales / Frecuentes;11;4;124.5
4771;0;Leales / Frecuentes;33;6;248.1
4772;2;Campeones / VIP;6;8;655.2
4773;0;Leales / Frecuentes;174;7;149.7
4774;0;Leales / Frecuentes;105;4;183.71999999999997
4775;0;Leales / Frecuentes;264;3;120.89999999999998
4776;2;Campeones / VIP;165;9;316.5
4777;2;Campeones / VIP;43;8;504.4
4778;2;Campeones / VIP;10;11;507.9
4779;0;Leales / Frecuentes;22;5;182.7
4780;2;Campeones / VIP;135;6;477.8
4781;3;Nuevos / Esporádicos;624;1;43.8
4782;0;Leales / Frecuentes;12;6;259.88
4783;2;Campeones / VIP;30;9;286.1
4784;2;Campeones / VIP;24;11;405.4
4785;1;En Riesgo / Inactivos;138;14;590.1
4786;2;Campeones / VIP;121;7;410.3
4787;0;Leales / Frecuentes;113;3;72.5
4788;1;En Riesgo / Inactivos;9;10;984.1
4789;0;Leales / Frecuentes;119;5;99.89999999999999
4790;0;Leales / Frecuentes;5;6;174.5
4791;0;Leales / Frecuentes;19;3;64.4
4792;1;En Riesgo / Inactivos;45;19;575.47
4793;2;Campeones / VIP;36;9;233.95999999999998
4794;0;Leales / Frecuentes;96;5;201.2
4795;0;Leales / Frecuentes;38;6;122.5
4796;2;Campeones / VIP;97;10;223.2
4797;3;Nuevos / Esporádicos;380;2;29.3
4798;0;Leales / Frecuentes;20;6;91.97999999999999
4799;1;En Riesgo / Inactivos;90;14;635.6999999999999
4800;0;Leales / Frecuentes;95;6;151.6
4801;2;Campeones / VIP;3;9;318.3
4802;1;En Riesgo / Inactivos;27;9;709.6
4803;3;Nuevos / Esporádicos;493;5;153.37
4804;3;Nuevos / Esporádicos;530;2;72.8
4805;0;Leales / Frecuentes;141;6;227.79999999999998
4806;0;Leales / Frecuentes;290;5;95.5
4807;2;Campeones / VIP;61;8;210.7
4808;0;Leales / Frecuentes;173;6;167.65
4809;0;Leales / Frecuentes;140;7;205.49999999999997
4810;1;En Riesgo / Inactivos;14;16;1708.96
4811;2;Campeones / VIP;5;8;258.6
4812;1;En Riesgo / Inactivos;72;19;1029.2
4813;2;Campeones / VIP;1;12;339.90000000000003
4814;2;Campeones / VIP;60;13;503.3
4815;0;Leales / Frecuentes;247;3;90.0
4816;2;Campeones / VIP;148;6;699.4000000000001
4817;0;Leales / Frecuentes;24;7;96.485
4818;0;Leales / Frecuentes;212;6;129.79999999999998
4819;0;Leales / Frecuentes;4;4;123.0
4820;2;Campeones / VIP;30;10;522.4
4821;0;Leales / Frecuentes;272;3;46.7
4822;2;Campeones / VIP;150;9;241.28
4823;0;Leales / Frecuentes;120;3;42.4
4824;0;Leales / Frecuentes;114;6;148.7
4825;0;Leales / Frecuentes;88;6;131.4
4826;3;Nuevos / Esporádicos;623;1;8.9
4827;0;Leales / Frecuentes;104;4;76.9
4828;0;Leales / Frecuentes;6;3;129.8
4829;3;Nuevos / Esporádicos;608;2;73.69999999999999
4830;3;Nuevos / Esporádicos;623;1;6.2
4831;1;En Riesgo / Inactivos;42;20;855.03
4832;1;En Riesgo / Inactivos;76;14;502.0
4833;0;Leales / Frecuentes;207;2;74.345
4834;0;Leales / Frecuentes;266;3;171.39999999999998
4835;2;Campeones / VIP;79;13;458.0
4836;0;Leales / Frecuentes;135;6;180.8
4837;2;Campeones / VIP;26;8;193.48
4838;3;Nuevos / Esporádicos;623;1;65.0
4839;0;Leales / Frecuentes;59;2;47.8
4840;2;Campeones / VIP;13;9;153.32
4841;0;Leales / Frecuentes;24;3;41.800000000000004
4842;3;Nuevos / Esporádicos;623;1;79.8
4843;0;Leales / Frecuentes;150;6;338.05
4844;2;Campeones / VIP;107;10;270.09999999999997
4845;3;Nuevos / Esporádicos;535;2;209.49999999999997
4846;1;En Riesgo / Inactivos;24;15;901.8
4847;1;En Riesgo / Inactivos;13;17;598.96
4848;0;Leales / Frecuentes;4;4;162.1
4849;0;Leales / Frecuentes;180;3;390.7
4850;0;Leales / Frecuentes;146;2;10.1
4851;1;En Riesgo / Inactivos;50;21;795.22
4852;0;Leales / Frecuentes;130;6;240.8
4853;2;Campeones / VIP;54;9;293.065
4854;1;En Riesgo / Inactivos;46;10;709.4
4855;0;Leales / Frecuentes;17;5;288.21500000000003
4856;0;Leales / Frecuentes;28;3;44.7
4857;1;En Riesgo / Inactivos;81;12;650.4
4858;3;Nuevos / Esporádicos;623;1;12.9
4859;1;En Riesgo / Inactivos;76;19;863.016
4860;2;Campeones / VIP;28;8;587.2
4861;2;Campeones / VIP;57;12;315.8
4862;3;Nuevos / Esporádicos;622;1;22.5
4863;0;Leales / Frecuentes;28;3;158.5
4864;0;Leales / Frecuentes;260;3;28.6
4865;0;Leales / Frecuentes;100;7;97.3
4866;0;Leales / Frecuentes;171;3;85.2
4867;0;Leales / Frecuentes;163;6;98.39999999999999
4868;2;Campeones / VIP;9;10;591.3
4869;3;Nuevos / Esporádicos;622;1;125.8
4870;0;Leales / Frecuentes;0;7;230.6
4871;0;Leales / Frecuentes;259;3;148.4
4872;0;Leales / Frecuentes;45;4;45.5
4873;0;Leales / Frecuentes;22;8;141.0
4874;2;Campeones / VIP;12;8;228.49999999999997
4875;2;Campeones / VIP;97;9;288.59999999999997
4876;2;Campeones / VIP;19;7;241.59999999999997
4877;0;Leales / Frecuentes;13;5;175.7
4878;0;Leales / Frecuentes;108;8;201.6
4879;1;En Riesgo / Inactivos;12;21;531.8
4880;0;Leales / Frecuentes;74;4;145.81
4881;3;Nuevos / Esporádicos;349;4;148.2
4882;1;En Riesgo / Inactivos;76;15;575.46
4883;2;Campeones / VIP;10;14;423.0
4884;0;Leales / Frecuentes;183;9;159.9
4885;0;Leales / Frecuentes;136;4;67.2
4886;0;Leales / Frecuentes;166;6;190.04999999999998
4887;0;Leales / Frecuentes;269;4;49.0
4888;0;Leales / Frecuentes;122;6;250.7
4889;1;En Riesgo / Inactivos;1;18;928.6
4890;2;Campeones / VIP;79;13;423.0
4891;2;Campeones / VIP;114;11;372.865
4892;0;Leales / Frecuentes;3;6;216.3
4893;0;Leales / Frecuentes;42;3;192.5
4894;0;Leales / Frecuentes;173;6;133.5
4895;2;Campeones / VIP;92;7;354.0
4896;0;Leales / Frecuentes;64;8;137.83
4897;3;Nuevos / Esporádicos;622;1;19.8
4898;0;Leales / Frecuentes;207;4;132.4
4899;1;En Riesgo / Inactivos;87;12;676.72
4900;1;En Riesgo / Inactivos;11;16;663.1
4901;3;Nuevos / Esporádicos;594;2;22.4
4902;0;Leales / Frecuentes;261;5;214.20000000000002
4903;3;Nuevos / Esporádicos;362;2;16.8
4904;0;Leales / Frecuentes;213;6;247.1
4905;2;Campeones / VIP;31;7;367.16999999999996
4906;2;Campeones / VIP;191;6;474.32
4907;0;Leales / Frecuentes;30;4;32.548
4908;3;Nuevos / Esporádicos;335;2;32.0
4909;2;Campeones / VIP;18;10;483.0
4910;2;Campeones / VIP;40;13;476.0
4911;2;Campeones / VIP;101;8;425.59999999999997
4912;3;Nuevos / Esporádicos;291;2;23.900000000000002
4913;3;Nuevos / Esporádicos;377;2;96.3
4914;2;Campeones / VIP;65;8;273.5
4915;3;Nuevos / Esporádicos;316;2;48.4
4916;0;Leales / Frecuentes;182;5;208.3
4917;0;Leales / Frecuentes;128;7;178.1
4918;0;Leales / Frecuentes;18;3;138.2
4919;3;Nuevos / Esporádicos;571;3;141.2
4920;0;Leales / Frecuentes;0;4;143.49599999999998
4921;0;Leales / Frecuentes;131;6;338.8
4922;2;Campeones / VIP;96;3;679.9000000000001
4923;0;Leales / Frecuentes;6;4;88.0
4924;2;Campeones / VIP;170;12;346.24
4925;0;Leales / Frecuentes;169;3;159.89999999999998
4926;0;Leales / Frecuentes;61;8;144.364
4927;0;Leales / Frecuentes;42;4;189.2
4928;2;Campeones / VIP;2;11;407.6
4929;3;Nuevos / Esporádicos;353;3;65.8
4930;3;Nuevos / Esporádicos;476;4;157.89999999999998
4931;2;Campeones / VIP;93;8;516.21
4932;3;Nuevos / Esporádicos;395;3;48.1
4933;0;Leales / Frecuentes;129;6;69.00999999999999
4934;3;Nuevos / Esporádicos;546;2;111.6
4935;2;Campeones / VIP;244;8;497.40000000000003
4936;0;Leales / Frecuentes;180;3;70.7
4937;0;Leales / Frecuentes;248;2;354.7
4938;0;Leales / Frecuentes;13;7;218.54
4939;0;Leales / Frecuentes;36;7;190.5
4940;2;Campeones / VIP;16;12;523.3
4941;2;Campeones / VIP;10;8;261.165
4942;0;Leales / Frecuentes;116;4;104.0
4943;0;Leales / Frecuentes;59;5;115.005
4944;2;Campeones / VIP;140;7;376.83
4945;0;Leales / Frecuentes;15;5;93.3
4946;2;Campeones / VIP;36;8;601.228
4947;0;Leales / Frecuentes;16;3;276.3
