id_venta;numero_linea;fecha;id_cliente;id_tienda;id_producto;id_promocion;cantidad;precio_unitario_lista;descuento_pct;precio_unitario_final;importe_venta;costo_total;margen
33497;2;2025-12-11;3684;5;365;1;3;13.9;0.0;13.9;41.7;29.7;12.0
33498;1;2025-12-11;1691;13;51;1;1;7.9;0.0;7.9;7.9;5.1;2.8
33499;1;2025-12-11;1925;4;277;1;2;4.9;0.0;4.9;9.8;6.6;3.2
33500;1;2025-12-11;78;1;201;1;1;3.2;0.0;3.2;3.2;1.9;1.3
33500;2;2025-12-11;78;1;90;1;2;6.5;0.0;6.5;13.0;8.8;4.2
33501;1;2025-12-11;3141;7;335;1;1;18.9;0.0;18.9;18.9;13.4;5.5
33501;2;2025-12-11;3141;7;365;1;1;13.9;0.0;13.9;13.9;9.9;4.0
33501;3;2025-12-11;3141;7;328;1;1;18.9;0.0;18.9;18.9;13.6;5.3
33502;1;2025-12-11;1266;10;150;1;1;9.9;0.0;9.9;9.9;6.8;3.1
33503;1;2025-12-11;1689;4;30;1;2;4.7;0.0;4.7;9.4;5.6;3.8
33504;1;2025-12-11;2809;1;238;1;1;3.5;0.0;3.5;3.5;2.2;1.3
33505;1;2025-12-11;2355;11;318;1;4;22.9;0.0;22.9;91.6;67.2;24.4
33506;1;2025-12-11;3047;8;62;1;3;6.8;0.0;6.8;20.4;13.8;6.6
33507;1;2025-12-11;3737;4;36;1;1;18.5;0.0;18.5;18.5;12.5;6.0
33507;2;2025-12-11;3737;4;73;1;1;6.2;0.0;6.2;6.2;4.2;2.0
33507;3;2025-12-11;3737;4;146;1;2;8.5;0.0;8.5;17.0;11.8;5.2
33508;1;2025-12-11;1997;8;259;1;1;2.5;0.0;2.5;2.5;1.5;1.0
33508;2;2025-12-11;1997;8;122;1;1;9.5;0.0;9.5;9.5;6.1;3.4
33509;1;2025-12-11;1242;5;427;1;1;12.9;0.0;12.9;12.9;8.9;4.0
33510;1;2025-12-11;3373;1;257;1;2;24.9;0.0;24.9;49.8;37.0;12.8
33511;1;2025-12-11;3733;2;321;1;3;10.9;0.0;10.9;32.7;22.5;10.2
33512;1;2025-12-11;3244;3;109;1;1;3.8;0.0;3.8;3.8;2.3;1.5
33513;1;2025-12-11;1070;3;52;1;1;8.2;0.0;8.2;8.2;5.4;2.8
33514;1;2025-12-11;3054;12;280;1;2;10.9;0.0;10.9;21.8;14.8;7.0
33515;1;2025-12-11;4027;9;101;1;1;2.2;0.0;2.2;2.2;1.2;1.0
33516;1;2025-12-11;186;6;443;1;1;12.9;0.0;12.9;12.9;9.1;3.8
33516;2;2025-12-11;186;6;446;1;2;27.9;0.0;27.9;55.8;42.4;13.4
33516;3;2025-12-11;186;6;453;1;2;34.9;0.0;34.9;69.8;53.6;16.2
33517;1;2025-12-11;385;1;378;1;2;24.9;0.0;24.9;49.8;36.6;13.2
33517;2;2025-12-11;385;1;162;1;2;18.9;0.0;18.9;37.8;26.8;11.0
33517;3;2025-12-11;385;1;235;1;2;18.9;0.0;18.9;37.8;27.8;10.0
33518;1;2025-12-11;1723;2;238;1;3;3.5;0.0;3.5;10.5;6.6;3.9
33518;2;2025-12-11;1723;2;101;1;1;2.2;0.0;2.2;2.2;1.2;1.0
33518;3;2025-12-11;1723;2;135;1;2;8.9;0.0;8.9;17.8;12.6;5.2
33519;1;2025-12-11;1109;3;50;1;3;24.9;0.0;24.9;74.7;54.3;20.4
33520;1;2025-12-11;4143;5;328;1;1;18.9;0.0;18.9;18.9;13.6;5.3
33520;2;2025-12-11;4143;5;365;1;2;13.9;0.0;13.9;27.8;19.8;8.0
33521;1;2025-12-11;2919;7;288;1;1;6.5;0.0;6.5;6.5;4.2;2.3
33522;1;2025-12-11;2928;10;19;1;2;4.9;0.0;4.9;9.8;6.0;3.8
33523;1;2025-12-11;3895;4;319;1;1;19.9;0.0;19.9;19.9;14.2;5.7
33524;1;2025-12-11;4285;8;211;1;4;16.5;0.0;16.5;66.0;48.4;17.6
33524;2;2025-12-11;4285;8;199;1;1;3.9;0.0;3.9;3.9;2.5;1.4
33524;3;2025-12-11;4285;8;100;1;2;9.9;0.0;9.9;19.8;13.6;6.2
33525;1;2025-12-11;2646;4;397;1;1;19.9;0.0;19.9;19.9;14.8;5.1
33525;2;2025-12-11;2646;4;253;1;1;4.2;0.0;4.2;4.2;2.8;1.4
33526;1;2025-12-11;4314;3;155;1;1;4.5;0.0;4.5;4.5;2.9;1.6
33526;2;2025-12-11;4314;3;170;1;1;6.9;0.0;6.9;6.9;4.6;2.3
33527;1;2025-12-11;2371;15;189;1;1;3.9;0.0;3.9;3.9;2.4;1.5
33528;1;2025-12-11;1635;5;141;1;1;4.5;0.0;4.5;4.5;2.9;1.6
33528;2;2025-12-11;1635;5;260;1;1;3.2;0.0;3.2;3.2;2.0;1.2
33529;1;2025-12-11;3641;4;281;1;1;9.9;0.0;9.9;9.9;6.7;3.2
33530;1;2025-12-11;4084;3;41;1;1;12.5;0.0;12.5;12.5;8.7;3.8
33531;1;2025-12-11;4670;7;485;1;2;24.9;0.0;24.9;49.8;36.4;13.4
33531;2;2025-12-11;4670;7;300;1;1;9.9;0.0;9.9;9.9;6.8;3.1
33532;1;2025-12-11;4491;4;158;1;4;16.9;0.0;16.9;67.6;47.2;20.4
33533;1;2025-12-11;4693;4;144;1;3;7.2;0.0;7.2;21.6;14.7;6.9
33533;2;2025-12-11;4693;4;130;1;3;8.9;0.0;8.9;26.7;17.7;9.0
33534;1;2025-12-11;965;4;386;1;3;22.9;0.0;22.9;68.7;51.3;17.4
33535;1;2025-12-11;404;2;33;1;2;10.3;0.0;10.3;20.6;13.6;7.0
33535;2;2025-12-11;404;2;134;1;3;14.9;0.0;14.9;44.7;30.3;14.4
33536;1;2025-12-11;1505;3;152;1;2;10.2;0.0;10.2;20.4;14.2;6.2
33537;1;2025-12-11;2113;8;150;1;1;9.9;0.0;9.9;9.9;6.8;3.1
33538;1;2025-12-11;1409;14;113;1;2;8.9;0.0;8.9;17.8;11.4;6.4
33538;2;2025-12-11;1409;14;237;1;2;14.9;0.0;14.9;29.8;21.8;8.0
33539;1;2025-12-11;3912;15;298;1;1;7.9;0.0;7.9;7.9;5.2;2.7
33539;2;2025-12-11;3912;15;326;1;4;7.2;0.0;7.2;28.8;19.6;9.2
33539;3;2025-12-11;3912;15;307;1;1;19.9;0.0;19.9;19.9;14.8;5.1
33540;1;2025-12-11;4257;1;140;1;2;6.2;0.0;6.2;12.4;8.2;4.2
33541;1;2025-12-11;2241;7;55;1;1;8.4;0.0;8.4;8.4;5.6;2.8
33542;1;2025-12-11;3832;1;12;1;1;6.8;0.0;6.8;6.8;4.3;2.5
33543;1;2025-12-11;392;11;328;1;1;18.9;0.0;18.9;18.9;13.6;5.3
33544;1;2025-12-11;3777;3;211;1;1;16.5;0.0;16.5;16.5;12.1;4.4
33544;2;2025-12-11;3777;3;2;1;1;31.9;0.0;31.9;31.9;23.8;8.1
33544;3;2025-12-11;3777;3;190;1;2;3.5;0.0;3.5;7.0;4.4;2.6
33544;4;2025-12-11;3777;3;86;1;2;7.5;0.0;7.5;15.0;10.2;4.8
33544;5;2025-12-11;3777;3;214;1;2;23.9;0.0;23.9;47.8;36.2;11.6
33545;1;2025-12-11;3788;11;165;1;3;12.5;0.0;12.5;37.5;26.1;11.4
33545;2;2025-12-11;3788;11;160;1;3;17.9;0.0;17.9;53.7;37.8;15.9
33546;1;2025-12-11;4194;10;429;1;1;52.9;0.0;52.9;52.9;40.8;12.1
33547;1;2025-12-11;3449;10;53;1;1;5.9;0.0;5.9;5.9;3.8;2.1
33547;2;2025-12-11;3449;10;4;1;5;5.4;0.0;5.4;27.0;18.0;9.0
33547;3;2025-12-11;3449;10;88;1;1;6.9;0.0;6.9;6.9;4.7;2.2
33548;1;2025-12-11;1487;9;111;1;1;3.8;0.0;3.8;3.8;2.3;1.5
33549;1;2025-12-11;2380;9;53;1;1;5.9;0.0;5.9;5.9;3.8;2.1
33549;2;2025-12-11;2380;9;22;1;1;5.1;0.0;5.1;5.1;3.2;1.9
33549;3;2025-12-11;2380;9;94;1;4;4.5;0.0;4.5;18.0;11.6;6.4
33550;1;2025-12-11;2837;5;360;1;2;6.9;0.0;6.9;13.8;9.2;4.6
33550;2;2025-12-11;2837;5;366;1;1;17.9;0.0;17.9;17.9;12.9;5.0
33551;1;2025-12-11;4798;1;61;1;2;5.6;0.0;5.6;11.2;7.2;4.0
33552;1;2025-12-11;741;13;369;1;4;17.9;0.0;17.9;71.6;51.2;20.4
33552;2;2025-12-11;741;13;347;1;2;3.9;0.0;3.9;7.8;5.0;2.8
33552;3;2025-12-11;741;13;365;1;1;13.9;0.0;13.9;13.9;9.9;4.0
33553;1;2025-12-11;2043;13;367;1;1;24.9;0.0;24.9;24.9;18.6;6.3
33554;1;2025-12-11;214;7;382;1;1;19.9;0.0;19.9;19.9;14.6;5.3
33555;1;2025-12-11;2966;8;445;1;1;24.9;0.0;24.9;24.9;18.8;6.1
33556;1;2025-12-12;3664;2;127;1;1;23.9;0.0;23.9;23.9;16.5;7.4
33556;2;2025-12-12;3664;2;266;1;5;6.9;;6.9;34.5;24.0;10.5
33556;3;2025-12-12;3664;2;134;1;1;14.9;0.0;14.9;14.9;10.1;4.8
33557;1;2025-12-12;363;10;24;1;2;7.9;0.0;7.9;15.8;10.8;5.0
33558;1;2025-12-12;4169;3;402;1;2;39.9;0.0;39.9;79.8;59.6;20.2
33559;1;2025-12-12;3649;3;113;1;4;8.9;0.0;8.9;35.6;22.8;12.8
33560;1;2025-12-12;137;11;127;1;1;23.9;0.0;23.9;23.9;16.5;7.4
33561;1;2025-12-12;3942;4;145;1;2;6.2;0.0;6.2;12.4;8.2;4.2
33561;2;2025-12-12;3942;4;131;1;2;7.9;0.0;7.9;15.8;10.2;5.6
33561;3;2025-12-12;3942;4;31;1;2;5.4;0.0;5.4;10.8;6.8;4.0
33562;1;2025-12-12;941;15;371;1;4;12.9;0.0;12.9;51.6;36.4;15.2
33562;2;2025-12-12;941;15;343;1;1;3.5;0.0;3.5;3.5;2.2;1.3
33562;3;2025-12-12;941;15;362;1;1;69.9;0.0;69.9;69.9;54.2;15.7
33562;4;2025-12-12;941;15;346;1;1;4.9;0.0;4.9;4.9;3.2;1.7
33563;1;2025-12-12;146;4;32;1;3;5.2;0.0;5.2;15.6;9.9;5.7
33564;1;2025-12-12;2764;8;477;1;4;39.9;0.0;39.9;159.6;119.2;40.4
33565;1;2025-12-12;2909;9;240;1;1;10.5;0.0;10.5;10.5;7.2;3.3
33566;1;2025-12-12;4695;3;225;1;1;28.9;0.0;28.9;28.9;22.1;6.8
33566;2;2025-12-12;4695;3;207;1;3;5.9;0.0;5.9;17.7;11.7;6.0
33566;3;2025-12-12;4695;3;209;1;3;21.9;0.0;21.9;65.7;49.2;16.5
33566;4;2025-12-12;4695;3;81;1;1;8.9;0.0;8.9;8.9;6.1;2.8
33567;1;2025-12-12;2137;3;344;1;2;4.5;0.0;4.5;9.0;5.8;3.2
33568;1;2025-12-12;141;7;174;1;1;5.9;0.0;5.9;5.9;3.8;2.1
33569;1;2025-12-12;1867;8;332;1;1;16.9;;16.9;16.9;11.9;5.0
33570;1;2025-12-12;2236;15;343;1;1;3.5;0.0;3.5;3.5;2.2;1.3
33571;1;2025-12-12;2490;9;103;1;1;2.3;0.0;2.3;2.3;1.3;1.0
33571;2;2025-12-12;2490;9;136;1;1;10.9;0.0;10.9;10.9;7.8;3.1
33571;3;2025-12-12;2490;9;242;1;2;8.9;0.0;8.9;17.8;12.0;5.8
33572;1;2025-12-12;3305;4;169;1;2;14.9;0.0;14.9;29.8;21.0;8.8
33573;1;2025-12-12;4125;12;354;1;5;14.9;0.0;14.9;74.5;54.0;20.5
33573;2;2025-12-12;4125;12;364;1;1;16.9;0.0;16.9;16.9;12.1;4.8
33574;1;2025-12-12;2187;9;171;1;1;7.2;0.0;7.2;7.2;4.9;2.3
33575;1;2025-12-12;4549;6;329;1;4;19.9;0.0;19.9;79.6;57.2;22.4
33576;1;2025-12-12;1956;2;295;1;1;8.9;0.0;8.9;8.9;6.1;2.8
33577;1;2025-12-12;2056;1;288;1;1;6.5;0.0;6.5;6.5;4.2;2.3
33577;2;2025-12-12;2056;1;316;1;2;12.9;0.0;12.9;25.8;18.2;7.6
33578;1;2025-12-12;1626;7;112;1;3;3.8;0.0;3.8;11.4;6.9;4.5
33578;2;2025-12-12;1626;7;236;1;2;9.9;0.0;9.9;19.8;13.8;6.0
33578;3;2025-12-12;1626;7;239;1;1;9.9;0.0;9.9;9.9;6.8;3.1
33579;1;2025-12-12;311;4;280;1;3;10.9;0.0;10.9;32.7;22.2;10.5
33580;1;2025-12-12;4559;8;189;1;1;3.9;0.0;3.9;3.9;2.4;1.5
33581;1;2025-12-12;4187;3;16;1;1;4.8;0.0;4.8;4.8;2.9;1.9
33582;1;2025-12-12;3933;4;196;1;2;3.9;0.0;3.9;7.8;4.8;3.0
33583;1;2025-12-12;396;3;145;1;1;6.2;0.0;6.2;6.2;4.1;2.1
33583;2;2025-12-12;396;3;36;1;1;18.5;0.0;18.5;18.5;12.5;6.0
33583;3;2025-12-12;396;3;129;1;1;18.9;0.0;18.9;18.9;13.2;5.7
33584;1;2025-12-12;4724;3;42;1;1;13.2;0.0;13.2;13.2;9.1;4.1
33584;2;2025-12-12;4724;3;2;1;1;31.9;0.0;31.9;31.9;23.8;8.1
33585;1;2025-12-12;4006;8;163;1;1;12.9;0.0;12.9;12.9;9.1;3.8
33586;1;2025-12-12;3305;4;170;1;1;6.9;0.0;6.9;6.9;4.6;2.3
33587;1;2025-12-12;712;15;142;1;2;4.5;0.0;4.5;9.0;5.8;3.2
33588;1;2025-12-12;3716;13;288;1;3;6.5;0.0;6.5;19.5;12.6;6.9
33588;2;2025-12-12;3716;13;475;1;1;14.9;0.0;14.9;14.9;10.3;4.6
33588;3;2025-12-12;3716;13;309;1;2;8.9;0.0;8.9;17.8;12.0;5.8
33589;1;2025-12-12;910;2;471;1;2;24.9;0.0;24.9;49.8;35.6;14.2
33589;2;2025-12-12;910;2;293;1;2;5.9;0.0;5.9;11.8;7.8;4.0
33590;1;2025-12-12;1423;7;318;1;1;22.9;0.0;22.9;22.9;16.8;6.1
33591;1;2025-12-12;3709;4;378;1;1;24.9;0.0;24.9;24.9;18.3;6.6
33592;1;2025-12-12;1050;14;14;1;1;12.9;0.0;12.9;12.9;9.1;3.8
33592;2;2025-12-12;1050;14;68;1;1;12.9;0.0;12.9;12.9;8.9;4.0
33592;3;2025-12-12;1050;14;84;1;3;9.9;0.0;9.9;29.7;20.4;9.3
33593;1;2025-12-12;757;4;120;1;1;8.9;0.0;8.9;8.9;5.6;3.3
33594;1;2025-12-12;4791;15;189;1;4;3.9;0.0;3.9;15.6;9.6;6.0
33594;2;2025-12-12;4791;15;13;1;1;5.9;0.0;5.9;5.9;3.9;2.0
33595;1;2025-12-12;283;5;34;1;3;10.1;0.0;10.1;30.3;19.8;10.5
33596;1;2025-12-12;3269;11;366;1;1;17.9;0.0;17.9;17.9;12.9;5.0
33597;1;2025-12-12;2301;12;83;1;1;6.2;0.0;6.2;6.2;4.1;2.1
33598;1;2025-12-12;2290;13;288;1;2;6.5;0.0;6.5;13.0;8.4;4.6
33599;1;2025-12-12;3389;15;2;1;2;31.9;0.0;31.9;63.8;47.6;16.2
33599;2;2025-12-12;3389;15;44;1;2;14.5;0.0;14.5;29.0;20.2;8.8
33599;3;2025-12-12;3389;15;200;1;2;5.9;0.0;5.9;11.8;8.0;3.8
33600;1;2025-12-12;1119;4;347;1;1;3.9;0.0;3.9;3.9;2.5;1.4
33601;1;2025-12-12;1482;4;405;1;1;62.9;0.0;62.9;62.9;47.9;15.0
33601;2;2025-12-12;1482;4;415;1;1;89.9;0.0;89.9;89.9;71.4;18.5
33602;1;2025-12-12;2815;13;332;1;1;16.9;0.0;16.9;16.9;11.9;5.0
33603;1;2025-12-12;185;4;45;1;4;59.9;0.0;59.9;239.6;176.8;62.8
33604;1;2025-12-12;4978;6;143;1;1;6.5;0.0;6.5;6.5;4.3;2.2
33605;1;2025-12-12;946;13;397;1;2;19.9;0.0;19.9;39.8;29.6;10.2
33605;2;2025-12-12;946;13;250;1;5;2.5;0.0;2.5;12.5;7.5;5.0
33606;1;2025-12-12;3310;4;239;1;1;9.9;0.0;9.9;9.9;6.8;3.1
33607;1;2025-12-12;4224;3;102;1;1;5.9;0.0;5.9;5.9;3.4;2.5
33608;1;2025-12-12;659;6;2;1;1;31.9;0.0;31.9;31.9;23.8;8.1
33609;1;2025-12-12;1554;6;412;1;2;21.9;0.0;21.9;43.8;32.2;11.6
33610;1;2025-12-12;4876;14;128;1;4;15.9;0.0;15.9;63.6;43.2;20.4
33610;2;2025-12-12;4876;14;148;1;1;4.7;0.0;4.7;4.7;3.0;1.7
33610;3;2025-12-12;4876;14;264;1;1;3.5;0.0;3.5;3.5;2.3;1.2
33611;1;2025-12-12;4462;11;437;1;1;16.9;0.0;16.9;16.9;11.8;5.1
33612;1;2025-12-12;3595;4;248;1;1;2.5;0.0;2.5;2.5;1.5;1.0
33613;1;2025-12-12;198;7;332;1;1;16.9;0.0;16.9;16.9;11.9;5.0
33613;2;2025-12-12;198;7;344;1;2;4.5;0.0;4.5;9.0;5.8;3.2
33614;1;2025-12-12;1032;3;9;1;1;32.5;0.0;32.5;32.5;24.3;8.2
33615;1;2025-12-12;4170;13;55;1;1;8.4;0.0;8.4;8.4;5.6;2.8
33616;1;2025-12-13;4021;4;428;1;4;79.9;0.0;79.9;319.6;246.0;73.6
33617;1;2025-12-13;3898;4;410;1;2;12.9;0.0;12.9;25.8;18.2;7.6
33618;1;2025-12-13;3196;2;233;1;1;7.9;0.0;7.9;7.9;5.3;2.6
33619;1;2025-12-13;672;2;169;1;2;14.9;0.0;14.9;29.8;21.0;8.8
33619;2;2025-12-13;672;2;79;1;1;10.9;0.0;10.9;10.9;7.5;3.4
33619;3;2025-12-13;672;2;36;1;2;18.5;0.0;18.5;37.0;25.0;12.0
33619;4;2025-12-13;672;2;162;1;2;18.9;0.0;18.9;37.8;26.8;11.0
33620;1;2025-12-13;881;4;278;1;4;11.9;0.0;11.9;47.6;32.4;15.2
33621;1;2025-12-13;421;3;21;1;1;6.2;0.0;6.2;6.2;4.1;2.1
33622;1;2025-12-13;1148;14;437;1;2;16.9;0.0;16.9;33.8;23.6;10.2
33623;1;2025-12-13;4560;6;23;1;5;7.5;0.0;7.5;37.5;25.5;12.0
33624;1;2025-12-13;1275;8;354;1;1;14.9;0.0;14.9;14.9;10.8;4.1
33625;1;2025-12-13;2401;14;209;1;2;21.9;0.0;21.9;43.8;32.8;11.0
33626;1;2025-12-13;4909;11;406;1;3;64.9;0.0;64.9;194.7;148.5;46.2
33627;1;2025-12-13;135;7;111;1;4;3.8;0.0;3.8;15.2;9.2;6.0
33627;2;2025-12-13;135;7;232;1;2;10.9;0.0;10.9;21.8;15.4;6.4
33628;1;2025-12-13;3759;4;287;1;1;16.9;0.0;16.9;16.9;12.2;4.7
33628;2;2025-12-13;3759;4;324;1;1;8.2;0.0;8.2;8.2;5.6;2.6
33628;3;2025-12-13;3759;4;351;1;1;6.9;0.0;6.9;6.9;4.8;2.1
33629;1;2025-12-13;73;15;318;1;4;22.9;0.0;22.9;91.6;67.2;24.4
33630;1;2025-12-13;1188;6;172;1;2;4.5;0.0;4.5;9.0;5.8;3.2
33630;2;2025-12-13;1188;6;153;1;1;13.9;0.0;13.9;13.9;9.8;4.1
33631;1;2025-12-13;1239;2;2;1;1;31.9;0.0;31.9;31.9;23.8;8.1
33632;1;2025-12-13;2888;7;196;1;2;3.9;0.0;3.9;7.8;4.8;3.0
33632;2;2025-12-13;2888;7;216;1;1;9.9;0.0;9.9;9.9;6.8;3.1
33633;1;2025-12-13;4323;13;50;1;1;24.9;0.0;24.9;24.9;18.1;6.8
33634;1;2025-12-13;4486;5;485;1;2;24.9;0.0;24.9;49.8;36.4;13.4
33635;1;2025-12-13;1329;3;1;1;1;6.9;0.0;6.9;6.9;4.4;2.5
33635;2;2025-12-13;1329;3;70;1;3;11.9;0.0;11.9;35.7;24.3;11.4
33635;3;2025-12-13;1329;3;49;1;3;63.9;0.0;63.9;191.7;142.8;48.9
33636;1;2025-12-13;1412;7;99;1;1;3.2;0.0;3.2;3.2;1.9;1.3
33637;1;2025-12-13;120;3;101;1;1;2.2;0.0;2.2;2.2;1.2;1.0
33638;1;2025-12-13;444;13;495;1;4;19.9;0.0;19.9;79.6;56.8;22.8
33639;1;2025-12-13;2932;7;48;1;1;11.9;0.0;11.9;11.9;8.2;3.7
33639;2;2025-12-13;2932;7;199;1;4;3.9;0.0;3.9;15.6;10.0;5.6
33639;3;2025-12-13;2932;7;210;1;1;15.9;0.0;15.9;15.9;11.6;4.3
33640;1;2025-12-13;710;10;353;1;1;8.9;0.0;8.9;8.9;6.2;2.7
33641;1;2025-12-13;1225;4;190;1;3;3.5;0.0;3.5;10.5;6.6;3.9
33642;1;2025-12-13;3602;2;288;1;3;6.5;0.0;6.5;19.5;12.6;6.9
33642;2;2025-12-13;3602;2;473;1;3;49.9;;49.9;149.7;113.7;36.0
33642;3;2025-12-13;3602;2;289;1;1;5.9;0.0;5.9;5.9;3.8;2.1
33642;4;2025-12-13;3602;2;485;1;2;24.9;0.0;24.9;49.8;36.4;13.4
33642;5;2025-12-13;3602;2;482;1;1;79.9;0.0;79.9;79.9;61.2;18.7
33642;6;2025-12-13;3602;2;316;1;5;12.9;0.0;12.9;64.5;45.5;19.0
33642;7;2025-12-13;3602;2;487;1;1;16.9;0.0;16.9;16.9;11.9;5.0
33642;8;2025-12-13;3602;2;318;1;1;22.9;0.0;22.9;22.9;16.8;6.1
33643;1;2025-12-13;3040;14;32;1;2;5.2;0.0;5.2;10.4;6.6;3.8
33643;2;2025-12-13;3040;14;148;1;2;4.7;0.0;4.7;9.4;6.0;3.4
33644;1;2025-12-13;4563;11;190;1;3;3.5;0.0;3.5;10.5;6.6;3.9
33645;1;2025-12-13;1183;6;159;1;1;19.9;0.0;19.9;19.9;14.1;5.8
33646;1;2025-12-13;822;4;144;1;5;7.2;0.0;7.2;36.0;24.5;11.5
33647;1;2025-12-13;995;13;250;1;1;2.5;0.0;2.5;2.5;1.5;1.0
33647;2;2025-12-13;995;13;266;1;2;6.9;0.0;6.9;13.8;9.6;4.2
33648;1;2025-12-13;3244;11;42;1;4;13.2;0.0;13.2;52.8;36.4;16.4
33649;1;2025-12-13;1372;1;433;1;1;8.9;0.0;8.9;8.9;5.9;3.0
33650;1;2025-12-13;1531;10;4;1;1;5.4;0.0;5.4;5.4;3.6;1.8
33650;2;2025-12-13;1531;10;63;1;2;6.2;0.0;6.2;12.4;8.2;4.2
33650;3;2025-12-13;1531;10;41;1;1;12.5;0.0;12.5;12.5;8.7;3.8
33650;4;2025-12-13;1531;10;81;1;1;8.9;0.0;8.9;8.9;6.1;2.8
33651;1;2025-12-13;145;8;89;1;1;8.9;0.0;8.9;8.9;6.2;2.7
33652;1;2025-12-13;4061;1;201;1;2;3.2;0.0;3.2;6.4;3.8;2.6
33652;2;2025-12-13;4061;1;100;1;1;9.9;0.0;9.9;9.9;6.8;3.1
33653;1;2025-12-13;3560;4;113;1;1;8.9;0.0;8.9;8.9;5.7;3.2
33653;2;2025-12-13;3560;4;238;1;1;3.5;0.0;3.5;3.5;2.2;1.3
33654;1;2025-12-13;3330;15;356;1;2;8.9;0.0;8.9;17.8;12.2;5.6
33654;2;2025-12-13;3330;15;367;1;1;24.9;0.0;24.9;24.9;18.6;6.3
33654;3;2025-12-13;3330;15;347;1;1;3.9;0.0;3.9;3.9;2.5;1.4
33655;1;2025-12-13;4739;7;488;1;2;24.9;0.0;24.9;49.8;36.6;13.2
33655;2;2025-12-13;4739;7;314;1;2;10.9;0.0;10.9;21.8;15.2;6.6
33656;1;2025-12-13;2342;2;405;1;5;62.9;0.0;62.9;314.5;239.5;75.0
33656;2;2025-12-13;2342;2;416;1;3;89.9;0.0;89.9;269.7;214.2;55.5
33657;1;2025-12-13;2551;5;30;1;3;4.7;0.0;4.7;14.1;8.4;5.7
33658;1;2025-12-13;3052;4;299;1;2;8.9;0.0;8.9;17.8;11.8;6.0
33659;1;2025-12-13;76;3;428;1;1;79.9;0.0;79.9;79.9;61.5;18.4
33660;1;2025-12-13;322;13;109;1;1;3.8;0.0;3.8;3.8;2.3;1.5
33661;1;2025-12-13;354;7;258;1;5;2.5;0.0;2.5;12.5;7.5;5.0
33662;1;2025-12-13;1964;4;45;1;1;59.9;0.0;59.9;59.9;44.2;15.7
33662;2;2025-12-13;1964;4;4;1;1;5.4;0.0;5.4;5.4;3.6;1.8
33662;3;2025-12-13;1964;4;67;1;4;5.5;0.0;5.5;22.0;14.4;7.6
33662;4;2025-12-13;1964;4;94;1;2;4.5;0.0;4.5;9.0;5.8;3.2
33663;1;2025-12-13;2147;4;313;1;2;9.9;0.0;9.9;19.8;13.6;6.2
33663;2;2025-12-13;2147;4;302;1;1;14.9;0.0;14.9;14.9;10.8;4.1
33664;1;2025-12-13;138;15;211;1;3;16.5;0.0;16.5;49.5;36.3;13.2
33664;2;2025-12-13;138;15;99;1;1;3.2;0.0;3.2;3.2;1.9;1.3
33665;1;2025-12-13;1867;8;379;1;1;24.9;0.0;24.9;24.9;18.3;6.6
33665;2;2025-12-13;1867;8;245;1;1;14.9;0.0;14.9;14.9;10.8;4.1
33666;1;2025-12-13;2303;7;107;1;2;2.8;0.0;2.8;5.6;3.2;2.4
33667;1;2025-12-13;1883;9;208;1;1;4.5;0.0;4.5;4.5;2.9;1.6
33668;1;2025-12-13;394;7;93;1;1;4.5;0.0;4.5;4.5;2.9;1.6
33669;1;2025-12-13;1956;11;330;1;1;24.9;0.0;24.9;24.9;18.2;6.7
33669;2;2025-12-13;1956;11;349;1;1;12.9;0.0;12.9;12.9;9.2;3.7
33670;1;2025-12-13;2;2;14;1;1;12.9;0.0;12.9;12.9;9.1;3.8
33670;2;2025-12-13;2;2;48;1;1;11.9;0.0;11.9;11.9;8.2;3.7
33670;3;2025-12-13;2;2;192;1;2;5.9;0.0;5.9;11.8;7.8;4.0
33671;1;2025-12-13;707;7;319;1;1;19.9;0.0;19.9;19.9;14.2;5.7
33672;1;2025-12-13;1327;15;16;1;1;4.8;0.0;4.8;4.8;2.9;1.9
33673;1;2025-12-13;4918;10;465;1;3;17.9;0.0;17.9;53.7;38.4;15.3
33674;1;2025-12-13;427;4;328;1;2;18.9;0.0;18.9;37.8;27.2;10.6
33675;1;2025-12-13;254;15;189;1;1;3.9;0.0;3.9;3.9;2.4;1.5
33676;1;2025-12-14;4638;6;53;1;1;5.9;0.0;5.9;5.9;3.8;2.1
33676;2;2025-12-14;4638;6;18;1;2;4.2;0.0;4.2;8.4;5.0;3.4
33676;3;2025-12-14;4638;6;87;1;1;5.9;0.0;5.9;5.9;3.8;2.1
33677;1;2025-12-14;3576;7;128;1;1;15.9;0.0;15.9;15.9;10.8;5.1
33677;2;2025-12-14;3576;7;266;1;3;6.9;0.0;6.9;20.7;14.4;6.3
33678;1;2025-12-14;2751;7;111;1;1;3.8;0.0;3.8;3.8;2.3;1.5
33679;1;2025-12-14;320;4;319;1;1;19.9;0.0;19.9;19.9;14.2;5.7
33680;1;2025-12-14;1093;2;239;1;1;9.9;0.0;9.9;9.9;6.8;3.1
33681;1;2025-12-14;4155;4;330;1;1;24.9;0.0;24.9;24.9;18.2;6.7
33682;1;2025-12-14;1197;7;418;1;1;109.9;0.0;109.9;109.9;88.1;21.8
33683;1;2025-12-14;4547;4;405;1;2;62.9;0.0;62.9;125.8;95.8;30.0
